Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,25.52666664123535,25.703332901000977,25.489999771118164,25.586666107177734,20.799509048461914,13171200
2014-06-03,25.579999923706055,25.656667709350586,25.453332901000977,25.56999969482422,20.785964965820312,21640800
2014-06-04,25.53333282470703,25.766666412353516,25.510000228881836,25.709999084472656,20.899765014648438,18599700
2014-06-05,25.683332443237305,25.81333351135254,25.623332977294922,25.773332595825195,20.95124626159668,14087400
2014-06-06,25.81999969482422,25.863332748413086,25.690000534057617,25.73666763305664,20.92144775390625,12566700
2014-06-09,25.690000534057617,25.920000076293945,25.566667556762695,25.670000076293945,20.867252349853516,16642800
2014-06-10,25.60333251953125,25.64666748046875,25.503332138061523,25.540000915527344,20.761571884155273,10097100
2014-06-11,25.516666412353516,25.579999923706055,25.350000381469727,25.386667251586914,20.63692855834961,13389900
2014-06-12,25.350000381469727,25.39666748046875,25.19333267211914,25.24333381652832,20.52040672302246,16009800
2014-06-13,25.22333335876465,25.253332138061523,25.040000915527344,25.093332290649414,20.39847183227539,14944500
2014-06-16,25.036666870117188,25.15999984741211,25.00666618347168,25.113332748413086,20.41473388671875,11540700
2014-06-17,25.09666633605957,25.139999389648438,24.97333335876465,24.996667861938477,20.319900512695312,19632600
2014-06-18,25.01333236694336,25.31999969482422,24.97333335876465,25.233333587646484,20.512283325195312,20222100
2014-06-19,25.293333053588867,25.426666259765625,25.266666412353516,25.290000915527344,20.5583553314209,15765900
2014-06-20,25.386667251586914,25.389999389648438,25.040000915527344,25.226667404174805,20.506864547729492,33992100
2014-06-23,25.18666648864746,25.31333351135254,25.100000381469727,25.26333236694336,20.536670684814453,12802200
2014-06-24,25.343332290649414,25.40333366394043,25.226667404174805,25.323333740234375,20.58544158935547,16956900
2014-06-25,25.253332138061523,25.280000686645508,25.093332290649414,25.206666946411133,20.490602493286133,12954600
2014-06-26,25.17333221435547,25.203332901000977,24.899999618530273,24.969999313354492,20.298219680786133,20766300
2014-06-27,24.933332443237305,25.126667022705078,24.889999389648438,25.113332748413086,20.41473388671875,41882400
2014-06-30,25.133333206176758,25.229999542236328,24.979999542236328,25.023332595825195,20.34157371520996,19961400
2014-07-01,25.09000015258789,25.139999389648438,24.916667938232422,25.093332290649414,20.39847183227539,19813500
2014-07-02,25.086666107177734,25.299999237060547,25.083332061767578,25.206666946411133,20.490602493286133,13100400
2014-07-03,25.203332901000977,25.350000381469727,25.17333221435547,25.25,20.525836944580078,8622000
